3D Run ID,Shift,swA,swB,tet
3857,5.5,6.34545,9.90909,1.29154
3858,5.5,6.34545,10.8,1.29154
3859,5.5,7.23636,1,1.29154
3860,5.5,7.23636,1.89091,1.29154
3861,5.5,7.23636,2.78182,1.29154
3862,5.5,7.23636,3.67273,1.29154
3863,5.5,7.23636,4.56364,1.29154
3864,5.5,7.23636,5.45455,1.29154
3865,5.5,7.23636,6.34545,1.29154
3866,5.5,7.23636,7.23636,1.29154
3867,5.5,7.23636,8.12727,1.29154
3868,5.5,7.23636,9.01818,1.29154
3869,5.5,7.23636,9.90909,1.29154
3870,5.5,7.23636,10.8,1.29154
3871,5.5,8.12727,1,1.29154
3872,5.5,8.12727,1.89091,1.29154
3873,5.5,8.12727,2.78182,1.29154
3874,5.5,8.12727,3.67273,1.29154
3875,5.5,8.12727,4.56364,1.29154
3876,5.5,8.12727,5.45455,1.29154
3877,5.5,8.12727,6.34545,1.29154
3878,5.5,8.12727,7.23636,1.29154
3879,5.5,8.12727,8.12727,1.29154
3880,5.5,8.12727,9.01818,1.29154
3881,5.5,8.12727,9.90909,1.29154
3882,5.5,8.12727,10.8,1.29154
3883,5.5,9.01818,1,1.29154
3884,5.5,9.01818,1.89091,1.29154
3885,5.5,9.01818,2.78182,1.29154
3886,5.5,9.01818,3.67273,1.29154
3887,5.5,9.01818,4.56364,1.29154
3888,5.5,9.01818,5.45455,1.29154
3889,5.5,9.01818,6.34545,1.29154
3890,5.5,9.01818,7.23636,1.29154
3891,5.5,9.01818,8.12727,1.29154
3892,5.5,9.01818,9.01818,1.29154
3893,5.5,9.01818,9.90909,1.29154
3894,5.5,9.01818,10.8,1.29154
3895,5.5,9.90909,1,1.29154
3896,5.5,9.90909,1.89091,1.29154
3897,5.5,9.90909,2.78182,1.29154
3898,5.5,9.90909,3.67273,1.29154
3899,5.5,9.90909,4.56364,1.29154
3900,5.5,9.90909,5.45455,1.29154
3901,5.5,9.90909,6.34545,1.29154
3902,5.5,9.90909,7.23636,1.29154
3903,5.5,9.90909,8.12727,1.29154
3904,5.5,9.90909,9.01818,1.29154
3905,5.5,9.90909,9.90909,1.29154
3906,5.5,9.90909,10.8,1.29154
3907,5.5,10.8,1,1.29154
3908,5.5,10.8,1.89091,1.29154
3909,5.5,10.8,2.78182,1.29154
3910,5.5,10.8,3.67273,1.29154
3911,5.5,10.8,4.56364,1.29154
3912,5.5,10.8,5.45455,1.29154
3913,5.5,10.8,6.34545,1.29154
3914,5.5,10.8,7.23636,1.29154
3915,5.5,10.8,8.12727,1.29154
3916,5.5,10.8,9.01818,1.29154
3917,5.5,10.8,9.90909,1.29154
3918,5.5,10.8,10.8,1.29154
3919,5.5,1,1,1.32645
3920,5.5,1,1.89091,1.32645
3921,5.5,1,2.78182,1.32645
3922,5.5,1,3.67273,1.32645
3923,5.5,1,4.56364,1.32645
3924,5.5,1,5.45455,1.32645
3925,5.5,1,6.34545,1.32645
3926,5.5,1,7.23636,1.32645
3927,5.5,1,8.12727,1.32645
3928,5.5,1,9.01818,1.32645
3929,5.5,1,9.90909,1.32645
3930,5.5,1,10.8,1.32645
3931,5.5,1.89091,1,1.32645
3932,5.5,1.89091,1.89091,1.32645
3933,5.5,1.89091,2.78182,1.32645
3934,5.5,1.89091,3.67273,1.32645
3935,5.5,1.89091,4.56364,1.32645
3936,5.5,1.89091,5.45455,1.32645
3937,5.5,1.89091,6.34545,1.32645
3938,5.5,1.89091,7.23636,1.32645
3939,5.5,1.89091,8.12727,1.32645
3940,5.5,1.89091,9.01818,1.32645
3941,5.5,1.89091,9.90909,1.32645
3942,5.5,1.89091,10.8,1.32645
3943,5.5,2.78182,1,1.32645
3944,5.5,2.78182,1.89091,1.32645
3945,5.5,2.78182,2.78182,1.32645
3946,5.5,2.78182,3.67273,1.32645
3947,5.5,2.78182,4.56364,1.32645
3948,5.5,2.78182,5.45455,1.32645
3949,5.5,2.78182,6.34545,1.32645
3950,5.5,2.78182,7.23636,1.32645
3951,5.5,2.78182,8.12727,1.32645
3952,5.5,2.78182,9.01818,1.32645
3953,5.5,2.78182,9.90909,1.32645
3954,5.5,2.78182,10.8,1.32645
3955,5.5,3.67273,1,1.32645
3956,5.5,3.67273,1.89091,1.32645
3957,5.5,3.67273,2.78182,1.32645
3958,5.5,3.67273,3.67273,1.32645
3959,5.5,3.67273,4.56364,1.32645
3960,5.5,3.67273,5.45455,1.32645
3961,5.5,3.67273,6.34545,1.32645
3962,5.5,3.67273,7.23636,1.32645
3963,5.5,3.67273,8.12727,1.32645
3964,5.5,3.67273,9.01818,1.32645
3965,5.5,3.67273,9.90909,1.32645
3966,5.5,3.67273,10.8,1.32645
3967,5.5,4.56364,1,1.32645
3968,5.5,4.56364,1.89091,1.32645
3969,5.5,4.56364,2.78182,1.32645
3970,5.5,4.56364,3.67273,1.32645
3971,5.5,4.56364,4.56364,1.32645
3972,5.5,4.56364,5.45455,1.32645
3973,5.5,4.56364,6.34545,1.32645
3974,5.5,4.56364,7.23636,1.32645
3975,5.5,4.56364,8.12727,1.32645
3976,5.5,4.56364,9.01818,1.32645
3977,5.5,4.56364,9.90909,1.32645
3978,5.5,4.56364,10.8,1.32645
3979,5.5,5.45455,1,1.32645
3980,5.5,5.45455,1.89091,1.32645
3981,5.5,5.45455,2.78182,1.32645
3982,5.5,5.45455,3.67273,1.32645
3983,5.5,5.45455,4.56364,1.32645
3984,5.5,5.45455,5.45455,1.32645
3985,5.5,5.45455,6.34545,1.32645
3986,5.5,5.45455,7.23636,1.32645
3987,5.5,5.45455,8.12727,1.32645
3988,5.5,5.45455,9.01818,1.32645
3989,5.5,5.45455,9.90909,1.32645
3990,5.5,5.45455,10.8,1.32645
3991,5.5,6.34545,1,1.32645
3992,5.5,6.34545,1.89091,1.32645
3993,5.5,6.34545,2.78182,1.32645
3994,5.5,6.34545,3.67273,1.32645
3995,5.5,6.34545,4.56364,1.32645
3996,5.5,6.34545,5.45455,1.32645
3997,5.5,6.34545,6.34545,1.32645
3998,5.5,6.34545,7.23636,1.32645
3999,5.5,6.34545,8.12727,1.32645
4000,5.5,6.34545,9.01818,1.32645
4001,5.5,6.34545,9.90909,1.32645
4002,5.5,6.34545,10.8,1.32645
4003,5.5,7.23636,1,1.32645
4004,5.5,7.23636,1.89091,1.32645
4005,5.5,7.23636,2.78182,1.32645
4006,5.5,7.23636,3.67273,1.32645
4007,5.5,7.23636,4.56364,1.32645
4008,5.5,7.23636,5.45455,1.32645
4009,5.5,7.23636,6.34545,1.32645
4010,5.5,7.23636,7.23636,1.32645
4011,5.5,7.23636,8.12727,1.32645
4012,5.5,7.23636,9.01818,1.32645
4013,5.5,7.23636,9.90909,1.32645
4014,5.5,7.23636,10.8,1.32645
4015,5.5,8.12727,1,1.32645
4016,5.5,8.12727,1.89091,1.32645
4017,5.5,8.12727,2.78182,1.32645
4018,5.5,8.12727,3.67273,1.32645
4019,5.5,8.12727,4.56364,1.32645
4020,5.5,8.12727,5.45455,1.32645
4021,5.5,8.12727,6.34545,1.32645
4022,5.5,8.12727,7.23636,1.32645
4023,5.5,8.12727,8.12727,1.32645
4024,5.5,8.12727,9.01818,1.32645
4025,5.5,8.12727,9.90909,1.32645
4026,5.5,8.12727,10.8,1.32645
4027,5.5,9.01818,1,1.32645
4028,5.5,9.01818,1.89091,1.32645
4029,5.5,9.01818,2.78182,1.32645
4030,5.5,9.01818,3.67273,1.32645
4031,5.5,9.01818,4.56364,1.32645
4032,5.5,9.01818,5.45455,1.32645
4033,5.5,9.01818,6.34545,1.32645
4034,5.5,9.01818,7.23636,1.32645
4035,5.5,9.01818,8.12727,1.32645
4036,5.5,9.01818,9.01818,1.32645
4037,5.5,9.01818,9.90909,1.32645
4038,5.5,9.01818,10.8,1.32645
4039,5.5,9.90909,1,1.32645
4040,5.5,9.90909,1.89091,1.32645
4041,5.5,9.90909,2.78182,1.32645
4042,5.5,9.90909,3.67273,1.32645
4043,5.5,9.90909,4.56364,1.32645
4044,5.5,9.90909,5.45455,1.32645
4045,5.5,9.90909,6.34545,1.32645
4046,5.5,9.90909,7.23636,1.32645
4047,5.5,9.90909,8.12727,1.32645
4048,5.5,9.90909,9.01818,1.32645
4049,5.5,9.90909,9.90909,1.32645
4050,5.5,9.90909,10.8,1.32645
4051,5.5,10.8,1,1.32645
4052,5.5,10.8,1.89091,1.32645
4053,5.5,10.8,2.78182,1.32645
4054,5.5,10.8,3.67273,1.32645
4055,5.5,10.8,4.56364,1.32645
4056,5.5,10.8,5.45455,1.32645
4057,5.5,10.8,6.34545,1.32645
4058,5.5,10.8,7.23636,1.32645
4059,5.5,10.8,8.12727,1.32645
4060,5.5,10.8,9.01818,1.32645
4061,5.5,10.8,9.90909,1.32645
4062,5.5,10.8,10.8,1.32645
4063,5.5,1,1,1.36136
4064,5.5,1,1.89091,1.36136
4065,5.5,1,2.78182,1.36136
4066,5.5,1,3.67273,1.36136
4067,5.5,1,4.56364,1.36136
4068,5.5,1,5.45455,1.36136
4069,5.5,1,6.34545,1.36136
4070,5.5,1,7.23636,1.36136
4071,5.5,1,8.12727,1.36136
4072,5.5,1,9.01818,1.36136
4073,5.5,1,9.90909,1.36136
4074,5.5,1,10.8,1.36136
4075,5.5,1.89091,1,1.36136
4076,5.5,1.89091,1.89091,1.36136
4077,5.5,1.89091,2.78182,1.36136
4078,5.5,1.89091,3.67273,1.36136
4079,5.5,1.89091,4.56364,1.36136
4080,5.5,1.89091,5.45455,1.36136
4081,5.5,1.89091,6.34545,1.36136
4082,5.5,1.89091,7.23636,1.36136
4083,5.5,1.89091,8.12727,1.36136
4084,5.5,1.89091,9.01818,1.36136
4085,5.5,1.89091,9.90909,1.36136
4086,5.5,1.89091,10.8,1.36136
4087,5.5,2.78182,1,1.36136
4088,5.5,2.78182,1.89091,1.36136
4089,5.5,2.78182,2.78182,1.36136
4090,5.5,2.78182,3.67273,1.36136
4091,5.5,2.78182,4.56364,1.36136
4092,5.5,2.78182,5.45455,1.36136
4093,5.5,2.78182,6.34545,1.36136
4094,5.5,2.78182,7.23636,1.36136
4095,5.5,2.78182,8.12727,1.36136
4096,5.5,2.78182,9.01818,1.36136
4097,5.5,2.78182,9.90909,1.36136
4098,5.5,2.78182,10.8,1.36136
4099,5.5,3.67273,1,1.36136
4100,5.5,3.67273,1.89091,1.36136
4101,5.5,3.67273,2.78182,1.36136
4102,5.5,3.67273,3.67273,1.36136
4103,5.5,3.67273,4.56364,1.36136
4104,5.5,3.67273,5.45455,1.36136
4105,5.5,3.67273,6.34545,1.36136
4106,5.5,3.67273,7.23636,1.36136
4107,5.5,3.67273,8.12727,1.36136
4108,5.5,3.67273,9.01818,1.36136
4109,5.5,3.67273,9.90909,1.36136
4110,5.5,3.67273,10.8,1.36136
4111,5.5,4.56364,1,1.36136
4112,5.5,4.56364,1.89091,1.36136
4113,5.5,4.56364,2.78182,1.36136
4114,5.5,4.56364,3.67273,1.36136
4115,5.5,4.56364,4.56364,1.36136
4116,5.5,4.56364,5.45455,1.36136
4117,5.5,4.56364,6.34545,1.36136
4118,5.5,4.56364,7.23636,1.36136
4119,5.5,4.56364,8.12727,1.36136
4120,5.5,4.56364,9.01818,1.36136
4121,5.5,4.56364,9.90909,1.36136
4122,5.5,4.56364,10.8,1.36136
4123,5.5,5.45455,1,1.36136
4124,5.5,5.45455,1.89091,1.36136
4125,5.5,5.45455,2.78182,1.36136
4126,5.5,5.45455,3.67273,1.36136
4127,5.5,5.45455,4.56364,1.36136
4128,5.5,5.45455,5.45455,1.36136
4129,5.5,5.45455,6.34545,1.36136
4130,5.5,5.45455,7.23636,1.36136
4131,5.5,5.45455,8.12727,1.36136
4132,5.5,5.45455,9.01818,1.36136
4133,5.5,5.45455,9.90909,1.36136
4134,5.5,5.45455,10.8,1.36136
4135,5.5,6.34545,1,1.36136
4136,5.5,6.34545,1.89091,1.36136
4137,5.5,6.34545,2.78182,1.36136
4138,5.5,6.34545,3.67273,1.36136
4139,5.5,6.34545,4.56364,1.36136
4140,5.5,6.34545,5.45455,1.36136
4141,5.5,6.34545,6.34545,1.36136
4142,5.5,6.34545,7.23636,1.36136
4143,5.5,6.34545,8.12727,1.36136
4144,5.5,6.34545,9.01818,1.36136
4145,5.5,6.34545,9.90909,1.36136
4146,5.5,6.34545,10.8,1.36136
4147,5.5,7.23636,1,1.36136
4148,5.5,7.23636,1.89091,1.36136
4149,5.5,7.23636,2.78182,1.36136
4150,5.5,7.23636,3.67273,1.36136
4151,5.5,7.23636,4.56364,1.36136
4152,5.5,7.23636,5.45455,1.36136
4153,5.5,7.23636,6.34545,1.36136
4154,5.5,7.23636,7.23636,1.36136
4155,5.5,7.23636,8.12727,1.36136
4156,5.5,7.23636,9.01818,1.36136
4157,5.5,7.23636,9.90909,1.36136
4158,5.5,7.23636,10.8,1.36136
4159,5.5,8.12727,1,1.36136
4160,5.5,8.12727,1.89091,1.36136
4161,5.5,8.12727,2.78182,1.36136
4162,5.5,8.12727,3.67273,1.36136
4163,5.5,8.12727,4.56364,1.36136
4164,5.5,8.12727,5.45455,1.36136
4165,5.5,8.12727,6.34545,1.36136
4166,5.5,8.12727,7.23636,1.36136
4167,5.5,8.12727,8.12727,1.36136
4168,5.5,8.12727,9.01818,1.36136
4169,5.5,8.12727,9.90909,1.36136
4170,5.5,8.12727,10.8,1.36136
4171,5.5,9.01818,1,1.36136
4172,5.5,9.01818,1.89091,1.36136
4173,5.5,9.01818,2.78182,1.36136
4174,5.5,9.01818,3.67273,1.36136
4175,5.5,9.01818,4.56364,1.36136
4176,5.5,9.01818,5.45455,1.36136
4177,5.5,9.01818,6.34545,1.36136
4178,5.5,9.01818,7.23636,1.36136
4179,5.5,9.01818,8.12727,1.36136
4180,5.5,9.01818,9.01818,1.36136
4181,5.5,9.01818,9.90909,1.36136
4182,5.5,9.01818,10.8,1.36136
4183,5.5,9.90909,1,1.36136
4184,5.5,9.90909,1.89091,1.36136
4185,5.5,9.90909,2.78182,1.36136
4186,5.5,9.90909,3.67273,1.36136
4187,5.5,9.90909,4.56364,1.36136
4188,5.5,9.90909,5.45455,1.36136
4189,5.5,9.90909,6.34545,1.36136
4190,5.5,9.90909,7.23636,1.36136
4191,5.5,9.90909,8.12727,1.36136
4192,5.5,9.90909,9.01818,1.36136
4193,5.5,9.90909,9.90909,1.36136
4194,5.5,9.90909,10.8,1.36136
4195,5.5,10.8,1,1.36136
4196,5.5,10.8,1.89091,1.36136
4197,5.5,10.8,2.78182,1.36136
4198,5.5,10.8,3.67273,1.36136
4199,5.5,10.8,4.56364,1.36136
4200,5.5,10.8,5.45455,1.36136
4201,5.5,10.8,6.34545,1.36136
4202,5.5,10.8,7.23636,1.36136
4203,5.5,10.8,8.12727,1.36136
4204,5.5,10.8,9.01818,1.36136
4205,5.5,10.8,9.90909,1.36136
4206,5.5,10.8,10.8,1.36136
4207,5.5,1,1,1.39626
4208,5.5,1,1.89091,1.39626
4209,5.5,1,2.78182,1.39626
4210,5.5,1,3.67273,1.39626
4211,5.5,1,4.56364,1.39626
4212,5.5,1,5.45455,1.39626
4213,5.5,1,6.34545,1.39626
4214,5.5,1,7.23636,1.39626
4215,5.5,1,8.12727,1.39626
4216,5.5,1,9.01818,1.39626
4217,5.5,1,9.90909,1.39626
4218,5.5,1,10.8,1.39626
4219,5.5,1.89091,1,1.39626
4220,5.5,1.89091,1.89091,1.39626
4221,5.5,1.89091,2.78182,1.39626
4222,5.5,1.89091,3.67273,1.39626
4223,5.5,1.89091,4.56364,1.39626
4224,5.5,1.89091,5.45455,1.39626
4225,5.5,1.89091,6.34545,1.39626
4226,5.5,1.89091,7.23636,1.39626
4227,5.5,1.89091,8.12727,1.39626
4228,5.5,1.89091,9.01818,1.39626
4229,5.5,1.89091,9.90909,1.39626
4230,5.5,1.89091,10.8,1.39626
4231,5.5,2.78182,1,1.39626
4232,5.5,2.78182,1.89091,1.39626
4233,5.5,2.78182,2.78182,1.39626
4234,5.5,2.78182,3.67273,1.39626
4235,5.5,2.78182,4.56364,1.39626
4236,5.5,2.78182,5.45455,1.39626
4237,5.5,2.78182,6.34545,1.39626
4238,5.5,2.78182,7.23636,1.39626
4239,5.5,2.78182,8.12727,1.39626
4240,5.5,2.78182,9.01818,1.39626
4241,5.5,2.78182,9.90909,1.39626
4242,5.5,2.78182,10.8,1.39626
4243,5.5,3.67273,1,1.39626
4244,5.5,3.67273,1.89091,1.39626
4245,5.5,3.67273,2.78182,1.39626
4246,5.5,3.67273,3.67273,1.39626
4247,5.5,3.67273,4.56364,1.39626
4248,5.5,3.67273,5.45455,1.39626
4249,5.5,3.67273,6.34545,1.39626
4250,5.5,3.67273,7.23636,1.39626
4251,5.5,3.67273,8.12727,1.39626
4252,5.5,3.67273,9.01818,1.39626
4253,5.5,3.67273,9.90909,1.39626
4254,5.5,3.67273,10.8,1.39626
4255,5.5,4.56364,1,1.39626
4256,5.5,4.56364,1.89091,1.39626
4257,5.5,4.56364,2.78182,1.39626
4258,5.5,4.56364,3.67273,1.39626
4259,5.5,4.56364,4.56364,1.39626
4260,5.5,4.56364,5.45455,1.39626
4261,5.5,4.56364,6.34545,1.39626
4262,5.5,4.56364,7.23636,1.39626
4263,5.5,4.56364,8.12727,1.39626
4264,5.5,4.56364,9.01818,1.39626
4265,5.5,4.56364,9.90909,1.39626
4266,5.5,4.56364,10.8,1.39626
4267,5.5,5.45455,1,1.39626
4268,5.5,5.45455,1.89091,1.39626
4269,5.5,5.45455,2.78182,1.39626
4270,5.5,5.45455,3.67273,1.39626
4271,5.5,5.45455,4.56364,1.39626
4272,5.5,5.45455,5.45455,1.39626
4273,5.5,5.45455,6.34545,1.39626
4274,5.5,5.45455,7.23636,1.39626
4275,5.5,5.45455,8.12727,1.39626
4276,5.5,5.45455,9.01818,1.39626
4277,5.5,5.45455,9.90909,1.39626
4278,5.5,5.45455,10.8,1.39626
4279,5.5,6.34545,1,1.39626
4280,5.5,6.34545,1.89091,1.39626
4281,5.5,6.34545,2.78182,1.39626
4282,5.5,6.34545,3.67273,1.39626
4283,5.5,6.34545,4.56364,1.39626
4284,5.5,6.34545,5.45455,1.39626
4285,5.5,6.34545,6.34545,1.39626
4286,5.5,6.34545,7.23636,1.39626
4287,5.5,6.34545,8.12727,1.39626
4288,5.5,6.34545,9.01818,1.39626
4289,5.5,6.34545,9.90909,1.39626
4290,5.5,6.34545,10.8,1.39626
4291,5.5,7.23636,1,1.39626
4292,5.5,7.23636,1.89091,1.39626
4293,5.5,7.23636,2.78182,1.39626
4294,5.5,7.23636,3.67273,1.39626
4295,5.5,7.23636,4.56364,1.39626
4296,5.5,7.23636,5.45455,1.39626
4297,5.5,7.23636,6.34545,1.39626
4298,5.5,7.23636,7.23636,1.39626
4299,5.5,7.23636,8.12727,1.39626
4300,5.5,7.23636,9.01818,1.39626
4301,5.5,7.23636,9.90909,1.39626
4302,5.5,7.23636,10.8,1.39626
4303,5.5,8.12727,1,1.39626
4304,5.5,8.12727,1.89091,1.39626
4305,5.5,8.12727,2.78182,1.39626
4306,5.5,8.12727,3.67273,1.39626
4307,5.5,8.12727,4.56364,1.39626
4308,5.5,8.12727,5.45455,1.39626
4309,5.5,8.12727,6.34545,1.39626
4310,5.5,8.12727,7.23636,1.39626
4311,5.5,8.12727,8.12727,1.39626
4312,5.5,8.12727,9.01818,1.39626
4313,5.5,8.12727,9.90909,1.39626
4314,5.5,8.12727,10.8,1.39626
4315,5.5,9.01818,1,1.39626
4316,5.5,9.01818,1.89091,1.39626
4317,5.5,9.01818,2.78182,1.39626
4318,5.5,9.01818,3.67273,1.39626
4319,5.5,9.01818,4.56364,1.39626
4320,5.5,9.01818,5.45455,1.39626
4321,5.5,9.01818,6.34545,1.39626
4322,5.5,9.01818,7.23636,1.39626
4323,5.5,9.01818,8.12727,1.39626
4324,5.5,9.01818,9.01818,1.39626
4325,5.5,9.01818,9.90909,1.39626
4326,5.5,9.01818,10.8,1.39626
4327,5.5,9.90909,1,1.39626
4328,5.5,9.90909,1.89091,1.39626
4329,5.5,9.90909,2.78182,1.39626
4330,5.5,9.90909,3.67273,1.39626
4331,5.5,9.90909,4.56364,1.39626
4332,5.5,9.90909,5.45455,1.39626
4333,5.5,9.90909,6.34545,1.39626
4334,5.5,9.90909,7.23636,1.39626
4335,5.5,9.90909,8.12727,1.39626
4336,5.5,9.90909,9.01818,1.39626
4337,5.5,9.90909,9.90909,1.39626
4338,5.5,9.90909,10.8,1.39626
4339,5.5,10.8,1,1.39626
4340,5.5,10.8,1.89091,1.39626
4341,5.5,10.8,2.78182,1.39626
4342,5.5,10.8,3.67273,1.39626
4343,5.5,10.8,4.56364,1.39626
4344,5.5,10.8,5.45455,1.39626
4345,5.5,10.8,6.34545,1.39626
4346,5.5,10.8,7.23636,1.39626
4347,5.5,10.8,8.12727,1.39626
4348,5.5,10.8,9.01818,1.39626
4349,5.5,10.8,9.90909,1.39626
4350,5.5,10.8,10.8,1.39626
4351,6,1,1,1.22173
4352,6,1,1.83077,1.22173
4353,6,1,2.66154,1.22173
4354,6,1,3.49231,1.22173
4355,6,1,4.32308,1.22173
4356,6,1,5.15385,1.22173
4357,6,1,5.98462,1.22173
4358,6,1,6.81538,1.22173
4359,6,1,7.64615,1.22173
4360,6,1,8.47692,1.22173
4361,6,1,9.30769,1.22173
4362,6,1,10.1385,1.22173
4363,6,1,10.9692,1.22173
4364,6,1,11.8,1.22173
4365,6,1.83077,1,1.22173
4366,6,1.83077,1.83077,1.22173
4367,6,1.83077,2.66154,1.22173
4368,6,1.83077,3.49231,1.22173
4369,6,1.83077,4.32308,1.22173
4370,6,1.83077,5.15385,1.22173
4371,6,1.83077,5.98462,1.22173
4372,6,1.83077,6.81538,1.22173
4373,6,1.83077,7.64615,1.22173
4374,6,1.83077,8.47692,1.22173
4375,6,1.83077,9.30769,1.22173
4376,6,1.83077,10.1385,1.22173
4377,6,1.83077,10.9692,1.22173
4378,6,1.83077,11.8,1.22173
4379,6,2.66154,1,1.22173
4380,6,2.66154,1.83077,1.22173
4381,6,2.66154,2.66154,1.22173
4382,6,2.66154,3.49231,1.22173
4383,6,2.66154,4.32308,1.22173
4384,6,2.66154,5.15385,1.22173
4385,6,2.66154,5.98462,1.22173
4386,6,2.66154,6.81538,1.22173
4387,6,2.66154,7.64615,1.22173
4388,6,2.66154,8.47692,1.22173
4389,6,2.66154,9.30769,1.22173
4390,6,2.66154,10.1385,1.22173
4391,6,2.66154,10.9692,1.22173
4392,6,2.66154,11.8,1.22173
4393,6,3.49231,1,1.22173
4394,6,3.49231,1.83077,1.22173
4395,6,3.49231,2.66154,1.22173
4396,6,3.49231,3.49231,1.22173
4397,6,3.49231,4.32308,1.22173
4398,6,3.49231,5.15385,1.22173
4399,6,3.49231,5.98462,1.22173
4400,6,3.49231,6.81538,1.22173
4401,6,3.49231,7.64615,1.22173
4402,6,3.49231,8.47692,1.22173
4403,6,3.49231,9.30769,1.22173
4404,6,3.49231,10.1385,1.22173
4405,6,3.49231,10.9692,1.22173
4406,6,3.49231,11.8,1.22173
4407,6,4.32308,1,1.22173
4408,6,4.32308,1.83077,1.22173
4409,6,4.32308,2.66154,1.22173
4410,6,4.32308,3.49231,1.22173
4411,6,4.32308,4.32308,1.22173
4412,6,4.32308,5.15385,1.22173
4413,6,4.32308,5.98462,1.22173
4414,6,4.32308,6.81538,1.22173
4415,6,4.32308,7.64615,1.22173
4416,6,4.32308,8.47692,1.22173
4417,6,4.32308,9.30769,1.22173
4418,6,4.32308,10.1385,1.22173
4419,6,4.32308,10.9692,1.22173
4420,6,4.32308,11.8,1.22173
4421,6,5.15385,1,1.22173
4422,6,5.15385,1.83077,1.22173
4423,6,5.15385,2.66154,1.22173
4424,6,5.15385,3.49231,1.22173
4425,6,5.15385,4.32308,1.22173
4426,6,5.15385,5.15385,1.22173
4427,6,5.15385,5.98462,1.22173
4428,6,5.15385,6.81538,1.22173
4429,6,5.15385,7.64615,1.22173
4430,6,5.15385,8.47692,1.22173
4431,6,5.15385,9.30769,1.22173
4432,6,5.15385,10.1385,1.22173
4433,6,5.15385,10.9692,1.22173
4434,6,5.15385,11.8,1.22173
4435,6,5.98462,1,1.22173
4436,6,5.98462,1.83077,1.22173
4437,6,5.98462,2.66154,1.22173
4438,6,5.98462,3.49231,1.22173
4439,6,5.98462,4.32308,1.22173
4440,6,5.98462,5.15385,1.22173
4441,6,5.98462,5.98462,1.22173
4442,6,5.98462,6.81538,1.22173
4443,6,5.98462,7.64615,1.22173
4444,6,5.98462,8.47692,1.22173
4445,6,5.98462,9.30769,1.22173
4446,6,5.98462,10.1385,1.22173
4447,6,5.98462,10.9692,1.22173
4448,6,5.98462,11.8,1.22173
4449,6,6.81538,1,1.22173
4450,6,6.81538,1.83077,1.22173
4451,6,6.81538,2.66154,1.22173
4452,6,6.81538,3.49231,1.22173
4453,6,6.81538,4.32308,1.22173
4454,6,6.81538,5.15385,1.22173
4455,6,6.81538,5.98462,1.22173
4456,6,6.81538,6.81538,1.22173
4457,6,6.81538,7.64615,1.22173
4458,6,6.81538,8.47692,1.22173
4459,6,6.81538,9.30769,1.22173
4460,6,6.81538,10.1385,1.22173
4461,6,6.81538,10.9692,1.22173
4462,6,6.81538,11.8,1.22173
4463,6,7.64615,1,1.22173
4464,6,7.64615,1.83077,1.22173
4465,6,7.64615,2.66154,1.22173
4466,6,7.64615,3.49231,1.22173
4467,6,7.64615,4.32308,1.22173
4468,6,7.64615,5.15385,1.22173
4469,6,7.64615,5.98462,1.22173
4470,6,7.64615,6.81538,1.22173
4471,6,7.64615,7.64615,1.22173
4472,6,7.64615,8.47692,1.22173
4473,6,7.64615,9.30769,1.22173
4474,6,7.64615,10.1385,1.22173
4475,6,7.64615,10.9692,1.22173
4476,6,7.64615,11.8,1.22173
4477,6,8.47692,1,1.22173
4478,6,8.47692,1.83077,1.22173
4479,6,8.47692,2.66154,1.22173
4480,6,8.47692,3.49231,1.22173
4481,6,8.47692,4.32308,1.22173
4482,6,8.47692,5.15385,1.22173
4483,6,8.47692,5.98462,1.22173
4484,6,8.47692,6.81538,1.22173
4485,6,8.47692,7.64615,1.22173
4486,6,8.47692,8.47692,1.22173
4487,6,8.47692,9.30769,1.22173
4488,6,8.47692,10.1385,1.22173
4489,6,8.47692,10.9692,1.22173
4490,6,8.47692,11.8,1.22173
4491,6,9.30769,1,1.22173
4492,6,9.30769,1.83077,1.22173
4493,6,9.30769,2.66154,1.22173
4494,6,9.30769,3.49231,1.22173
4495,6,9.30769,4.32308,1.22173
4496,6,9.30769,5.15385,1.22173
4497,6,9.30769,5.98462,1.22173
4498,6,9.30769,6.81538,1.22173
4499,6,9.30769,7.64615,1.22173
4500,6,9.30769,8.47692,1.22173
4501,6,9.30769,9.30769,1.22173
4502,6,9.30769,10.1385,1.22173
4503,6,9.30769,10.9692,1.22173
4504,6,9.30769,11.8,1.22173
4505,6,10.1385,1,1.22173
4506,6,10.1385,1.83077,1.22173
4507,6,10.1385,2.66154,1.22173
4508,6,10.1385,3.49231,1.22173
4509,6,10.1385,4.32308,1.22173
4510,6,10.1385,5.15385,1.22173
4511,6,10.1385,5.98462,1.22173
4512,6,10.1385,6.81538,1.22173
4513,6,10.1385,7.64615,1.22173
4514,6,10.1385,8.47692,1.22173
4515,6,10.1385,9.30769,1.22173
4516,6,10.1385,10.1385,1.22173
4517,6,10.1385,10.9692,1.22173
4518,6,10.1385,11.8,1.22173
4519,6,10.9692,1,1.22173
4520,6,10.9692,1.83077,1.22173
4521,6,10.9692,2.66154,1.22173
4522,6,10.9692,3.49231,1.22173
4523,6,10.9692,4.32308,1.22173
4524,6,10.9692,5.15385,1.22173
4525,6,10.9692,5.98462,1.22173
4526,6,10.9692,6.81538,1.22173
